"Protein Group","Accession","Description","logFC","AveExpr","t","P.Value","adj.P.Val","B"
44,"P05556|ITB1_HUMAN","Integrin beta-1 OS=Homo sapiens GN=ITGB1 PE=1 SV=2",3.38543037413654,10.3500366391781,2.49974303804038,0.0255398704615965,0.0504491268377215,-3.57230774469705
54,"P05023|AT1A1_HUMAN","Sodium/potassium-transporting ATPase subunit alpha-1 OS=Homo sapiens GN=ATP1A1 PE=1 SV=1",4.55961910754604,5.05999186259614,3.9448266855052,0.00147762560440075,0.0047284019340824,-0.931381532427547
237,"P05026|AT1B1_HUMAN","Sodium/potassium-transporting ATPase subunit beta-1 OS=Homo sapiens GN=ATP1B1 PE=1 SV=1",7.22360486823583,6.39198474294104,12.8162855289678,4.20249148037211e-09,3.73554798255299e-08,9.95503197770336
359,"P05067|A4_HUMAN","Amyloid beta A4 protein OS=Homo sapiens GN=APP PE=1 SV=3",8.43292905771079,6.99664683767852,16.6507778518422,1.35114703211173e-10,2.16183525137877e-09,12.140183148944
49,"Q30134|2B18_HUMAN","HLA class II histocompatibility antigen, DRB1-8 beta chain OS=Homo sapiens GN=HLA-DRB1 PE=1 SV=2",2.32570205193528,3.94303333479076,2.083813763293,0.0560637437784871,0.0901661738072793,-4.27321112054101
6,"P11215|ITAM_HUMAN","Integrin alpha-M OS=Homo sapiens GN=ITGAM PE=1 SV=2",2.44513499049262,8.99108261043943,2.12991174968459,0.0514811417836782,0.0901661738072793,-4.19835453575111
158,"Q9NQC3|RTN4_HUMAN","Reticulon-4 OS=Homo sapiens GN=RTN4 PE=1 SV=2",-1.78362175843367,7.13549839829696,-1.67600199451294,0.116009191038032,0.138518437060337,-4.89516574093405
1,"P05107|ITB2_HUMAN","Integrin beta-2 OS=Homo sapiens GN=ITGB2 PE=1 SV=2",3.34684392384706,12.630800115009,2.61204490840163,0.0205459174694308,0.0450321478782046,-3.37488233394973
119,"Q92928|RAB1C_HUMAN","Putative Ras-related protein Rab-1C OS=Homo sapiens GN=RAB1C PE=5 SV=2",2.00752877859084,3.78394669811854,2.05780481812097,0.0588127977313368,0.0901661738072793,-4.31508456676975
853,"P08962|CD63_HUMAN","CD63 antigen OS=Homo sapiens GN=CD63 PE=1 SV=2",7.90764367473838,9.01843002276979,8.48984265166619,7.01979464493414e-07,4.01131122567665e-06,5.98922894337127
643,"Q9NP90|RAB9B_HUMAN","Ras-related protein Rab-9B OS=Homo sapiens GN=RAB9B PE=1 SV=1",1.99262034538306,3.77649248151465,1.78321467846958,0.0963281446400748,0.120410180800093,-4.73940754861579
43,"A6NMY6|AXA2L_HUMAN","Putative annexin A2-like protein OS=Homo sapiens GN=ANXA2P2 PE=5 SV=2",8.36009999633151,7.67482420199191,12.2799536521298,7.28758936171184e-09,5.83007148936947e-08,9.5663915583694
54,"P50993|AT1A2_HUMAN","Sodium/potassium-transporting ATPase subunit alpha-2 OS=Homo sapiens GN=ATP1A2 PE=1 SV=1",2.30691519779537,3.93363990772081,2.08483847441336,0.0559579034038028,0.0901661738072793,-4.27155595623689
43,"P07355|ANXA2_HUMAN","Annexin A2 OS=Homo sapiens GN=ANXA2 PE=1 SV=2",5.52592293990699,9.63631766631214,6.55986159011799,1.29654132916356e-05,6.28626098988391e-05,3.44388955905687
594,"P20138|CD33_HUMAN","Myeloid cell surface antigen CD33 OS=Homo sapiens GN=CD33 PE=1 SV=2",1.83649087467613,3.69842774616119,2.03840826797014,0.0609431784828596,0.0901661738072793,-4.34613747087692
382,"P60033|CD81_HUMAN","CD81 antigen OS=Homo sapiens GN=CD81 PE=1 SV=1",3.35422119289569,4.45729290527097,3.69264357353925,0.00242775378981902,0.00706255647947352,-1.39628749006271
95,"Q16891|MIC60_HUMAN","MICOS complex subunit MIC60 OS=Homo sapiens GN=IMMT PE=1 SV=1",2.20753396081135,3.8839492892288,2.07077570671157,0.0574266515851134,0.0901661738072793,-4.29423513423992
111,"O94826|TOM70_HUMAN","Mitochondrial import receptor subunit TOM70 OS=Homo sapiens GN=TOMM70A PE=1 SV=1",4.52397342959868,5.04216902362247,4.81976660631654,0.000275436358661889,0.00104928136633101,0.639686671643418
55,"P16284|PECA1_HUMAN","Platelet endothelial cell adhesion molecule OS=Homo sapiens GN=PECAM1 PE=1 SV=1",1.89955941225144,3.72996201494884,2.03892428414232,0.0608855961939459,0.0901661738072793,-4.3453133168494
196,"P54709|AT1B3_HUMAN","Sodium/potassium-transporting ATPase subunit beta-3 OS=Homo sapiens GN=ATP1B3 PE=1 SV=1",3.45576494823643,12.4741305983876,8.04341876938593,1.32228631334023e-06,7.05219367114788e-06,5.45077843439148
