"Protein Group","Accession","Description","logFC","AveExpr","t","P.Value","adj.P.Val","B"
911,"Q86UL3|GPAT4_HUMAN","Glycerol-3-phosphate acyltransferase 4 OS=Homo sapiens GN=GPAT4 PE=1 SV=1",3.3840200394577,5.12460850772857,1.94156127591327,0.0726462060458408,0.267321294349265,-4.61703250309425
1028,"O75907|DGAT1_HUMAN","Diacylglycerol O-acyltransferase 1 OS=Homo sapiens GN=DGAT1 PE=1 SV=2",3.72137599335995,5.29328648467969,2.54841820366003,0.0232254928579967,0.199690280655636,-3.59132314010045
831,"Q3KQZ1|S2535_HUMAN","Solute carrier family 25 member 35 OS=Homo sapiens GN=SLC25A35 PE=2 SV=1",2.40922140058111,4.63720918829027,1.84237806756706,0.0867540850503059,0.285254481324324,-4.77103779529436
983,"Q9BZW5|TM6S1_HUMAN","Transmembrane 6 superfamily member 1 OS=Homo sapiens GN=TM6SF1 PE=1 SV=2",2.21976113837832,4.54247905718888,1.77819954606843,0.0971456783138951,0.298303550915567,-4.86812927250314
928,"Q9NZC3|GDE1_HUMAN","Glycerophosphodiester phosphodiesterase 1 OS=Homo sapiens GN=GDE1 PE=1 SV=1",2.30761838982714,4.58640768291329,1.82056584341002,0.0901688357901919,0.290204320691264,-4.80426933436239
1224,"P49069|CAMLG_HUMAN","Calcium signal-modulating cyclophilin ligand OS=Homo sapiens GN=CAMLG PE=1 SV=1",1.7163256941836,4.29076133509152,1.42223192755375,0.176912756495475,0.383822576004355,-5.3648050920747
1124,"Q2M2I8|AAK1_HUMAN","AP2-associated protein kinase 1 OS=Homo sapiens GN=AAK1 PE=1 SV=3",2.21170892401043,4.53845295000493,1.8081396953713,0.0921673881443754,0.291399071127831,-4.82309439711121
1035,"Q6NXT6|TAPT1_HUMAN","Transmembrane anterior posterior transformation protein 1 homolog OS=Homo sapiens GN=TAPT1 PE=1 SV=1",2.21119331616429,4.53819514608186,1.80839957320612,0.0921251898278447,0.291399071127831,-4.82270149264732
729,"Q7L1W4|LRC8D_HUMAN","Volume-regulated anion channel subunit LRRC8D OS=Homo sapiens GN=LRRC8D PE=1 SV=1",2.13822601457053,4.50171149528498,1.79247490586041,0.0947430026138189,0.295672685123463,-4.84671419120652
775,"Q8NG11|TSN14_HUMAN","Tetraspanin-14 OS=Homo sapiens GN=TSPAN14 PE=1 SV=1",2.96810137620395,4.91664917610169,2.35623659582182,0.0336053679773178,0.219297055032067,-3.92914760814216
1057,"Q96BI3|APH1A_HUMAN","Gamma-secretase subunit APH-1A OS=Homo sapiens GN=APH1A PE=1 SV=1",2.08749893819573,4.47634795709758,1.78265756908532,0.0963896086165992,0.298297646721565,-4.86145290883565
945,"Q96ES6|MFSD3_HUMAN","Major facilitator superfamily domain-containing protein 3 OS=Homo sapiens GN=MFSD3 PE=2 SV=1",2.05815182731896,4.4616744016592,1.77891773653466,0.0970235206161922,0.298303550915567,-4.8670544023678
1158,"Q9BUM1|G6PC3_HUMAN","Glucose-6-phosphatase 3 OS=Homo sapiens GN=G6PC3 PE=1 SV=2",2.02078560415178,4.44299129007561,1.76111411474975,0.100092234769081,0.300757029970096,-4.89362062936843
776,"Q9H0V9|LMA2L_HUMAN","VIP36-like protein OS=Homo sapiens GN=LMAN2L PE=1 SV=1",3.04781875620087,4.95650786610015,2.44983113929932,0.0280932639615033,0.211509141876418,-3.76585639531523
720,"Q9H2F3|3BHS7_HUMAN","3 beta-hydroxysteroid dehydrogenase type 7 OS=Homo sapiens GN=HSD3B7 PE=1 SV=2",3.66633109308261,5.26576403454102,3.09038347390288,0.00800460582699061,0.156019597785729,-2.59838957678707
1195,"Q8N6S5|AR6P6_HUMAN","ADP-ribosylation factor-like protein 6-interacting protein 6 OS=Homo sapiens GN=ARL6IP6 PE=1 SV=1",2.01820744088768,4.44170220844356,1.76888277487758,0.0987427799681736,0.300556790533263,-4.88204876158724
1243,"Q8N5M9|JAGN1_HUMAN","Protein jagunal homolog 1 OS=Homo sapiens GN=JAGN1 PE=1 SV=1",2.83549598608924,4.85034648104434,2.40103588528199,0.0308496718200439,0.215103924126844,-3.85129770820726
955,"Q9NRM0|GTR9_HUMAN","Solute carrier family 2, facilitated glucose transporter member 9 OS=Homo sapiens GN=SLC2A9 PE=1 SV=2",1.87807343505829,4.37163520552886,1.73634569418215,0.104504099421487,0.305536985413874,-4.93030159957667
766,"O95674|CDS2_HUMAN","Phosphatidate cytidylyltransferase 2 OS=Homo sapiens GN=CDS2 PE=1 SV=1",3.38902927342284,5.12711312471114,2.97985267632719,0.00996457347892742,0.169636669968539,-2.80431283180036
902,"Q9NPH3|IL1AP_HUMAN","Interleukin-1 receptor accessory protein OS=Homo sapiens GN=IL1RAP PE=1 SV=2",2.69205928154506,4.77862812877225,2.35378693434267,0.0337625961975685,0.219297055032067,-3.93338746793801
869,"P02751|FINC_HUMAN","Fibronectin OS=Homo sapiens GN=FN1 PE=1 SV=4",1.74283868168364,4.30401782884154,1.69432296510912,0.11238184342558,0.315293505166211,-4.99177918828166
1151,"Q9BX74|TM2D1_HUMAN","TM2 domain-containing protein 1 OS=Homo sapiens GN=TM2D1 PE=1 SV=1",2.09856275283358,4.48187986441651,2.08516644292289,0.0558948741852596,0.243950430045695,-4.38624738843568
992,"P03905|NU4M_HUMAN","NADH-ubiquinone oxidoreductase chain 4 OS=Homo sapiens GN=MT-ND4 PE=1 SV=1",1.70455093706032,4.28487395652988,1.67876359836849,0.115427920304744,0.319006018553658,-5.01429543769435
1076,"Q9GZM5|YIPF3_HUMAN","Protein YIPF3 OS=Homo sapiens GN=YIPF3 PE=1 SV=1",1.56685553898816,4.2160262574938,1.50520672756112,0.154553962988676,0.361048483024857,-5.25589769667871
199,"Q9BY15|AGRE3_HUMAN","Adhesion G protein-coupled receptor E3 OS=Homo sapiens GN=ADGRE3 PE=2 SV=2",1.67428459511713,4.26974078555828,1.57155002906353,0.138434352246921,0.342540234624341,-5.16567486300139
1204,"Q9NY35|CLDN1_HUMAN","Claudin domain-containing protein 1 OS=Homo sapiens GN=CLDND1 PE=1 SV=1",1.68008111315395,4.27263904457669,1.58302834028062,0.135796203350595,0.342540234624341,-5.14979146632403
1038,"O95477|ABCA1_HUMAN","ATP-binding cassette sub-family A member 1 OS=Homo sapiens GN=ABCA1 PE=1 SV=3",1.67976736673793,4.27248217136868,1.67081817429468,0.117011013014549,0.320985766565838,-5.02574118497143
1236,"Q969S0|S35B4_HUMAN","UDP-xylose and UDP-N-acetylglucosamine transporter OS=Homo sapiens GN=SLC35B4 PE=1 SV=1",1.43919067294872,4.15219382447408,1.44050152803822,0.171771803964102,0.377551911210363,-5.34121162781453
1214,"Q02127|PYRD_HUMAN","Dihydroorotate dehydrogenase (quinone), mitochondrial OS=Homo sapiens GN=DHODH PE=1 SV=3",1.61116818782252,4.23818258191098,1.566048176643,0.139714344816107,0.342690882110769,-5.17325996824049
1178,"O60637|TSN3_HUMAN","Tetraspanin-3 OS=Homo sapiens GN=TSPAN3 PE=2 SV=1",2.69844695128513,4.78182196364228,2.28537765518407,0.0384451576653147,0.22719452216045,-4.05104415577012
897,"Q8N697|S15A4_HUMAN","Solute carrier family 15 member 4 OS=Homo sapiens GN=SLC15A4 PE=2 SV=1",3.60079093397268,5.23299395498606,3.95716090248948,0.00143840355755859,0.0726393796567086,-0.966946612341752
1217,"Q96MH6|TMM68_HUMAN","Transmembrane protein 68 OS=Homo sapiens GN=TMEM68 PE=2 SV=2",2.22409163494142,4.54464430547043,2.24073936785939,0.0418237543651802,0.231618365759798,-4.12700691448498
826,"Q9BXP2|S12A9_HUMAN","Solute carrier family 12 member 9 OS=Homo sapiens GN=SLC12A9 PE=1 SV=1",4.84074265981543,5.85296981790743,5.56495487123633,7.03568148772085e-05,0.0144180777617838,1.91374910007389
1169,"Q9H2W1|M4A6A_HUMAN","Membrane-spanning 4-domains subfamily A member 6A OS=Homo sapiens GN=MS4A6A PE=2 SV=1",1.38439523959138,4.12479610779541,1.55272601929388,0.142855624118814,0.348053943850882,-5.19155022601081
1165,"Q5JTH9|RRP12_HUMAN","RRP12-like protein OS=Homo sapiens GN=RRP12 PE=1 SV=2",1.35865503809112,4.11192600704528,1.5368438797062,0.146678924150645,0.351854385797983,-5.21321293585402
1147,"Q9H5K3|SG196_HUMAN","Protein O-mannose kinase OS=Homo sapiens GN=POMK PE=1 SV=1",1.35447661802578,4.10983679701261,1.53573497209518,0.146949086417879,0.351854385797983,-5.21471963282642
1059,"Q9H6U8|ALG9_HUMAN","Alpha-1,2-mannosyltransferase ALG9 OS=Homo sapiens GN=ALG9 PE=1 SV=2",2.29864654148454,4.58192175874199,2.57527007489645,0.0220469753759865,0.194398330497786,-3.54337584624957
963,"Q8TB61|S35B2_HUMAN","Adenosine 3'-phospho 5'-phosphosulfate transporter 1 OS=Homo sapiens GN=SLC35B2 PE=1 SV=1",1.1882457910905,4.02672138354497,1.40689155294741,0.181327117954637,0.389857131216964,-5.38444385567964
510,"Q9Y673|ALG5_HUMAN","Dolichyl-phosphate beta-glucosyltransferase OS=Homo sapiens GN=ALG5 PE=1 SV=1",6.40295719827163,7.95810071469128,3.48679734134668,0.00364221145075297,0.113743332925765,-1.85295393646331
1068,"Q96KR6|F210B_HUMAN","Protein FAM210B OS=Homo sapiens GN=FAM210B PE=1 SV=2",0.977252280737034,3.92122462836823,1.24154392444095,0.234857383169317,0.44712454188208,-5.58575361695202
735,"Q9Y487|VPP2_HUMAN","V-type proton ATPase 116 kDa subunit a isoform 2 OS=Homo sapiens GN=ATP6V0A2 PE=1 SV=2",3.20926428602859,5.03723063101401,3.12261794860422,0.0075086455934157,0.151674640986997,-2.53811679821779
378,"P07947|YES_HUMAN","Tyrosine-protein kinase Yes OS=Homo sapiens GN=YES1 PE=1 SV=3",3.50996332763672,9.09623217487546,1.23174441672266,0.239088717601701,0.450049387308801,-5.59666106560792
1106,"Q5W0Z9|ZDH20_HUMAN","Probable palmitoyltransferase ZDHHC20 OS=Homo sapiens GN=ZDHHC20 PE=1 SV=1",0.878016796890666,3.87160688644505,1.2361051506858,0.23681104260505,0.448240244939283,-5.59204114551371
1101,"Q9H330|TM245_HUMAN","Transmembrane protein 245 OS=Homo sapiens GN=TMEM245 PE=1 SV=2",0.841048793678429,3.85312288483893,1.15998504195699,0.265506126600136,0.478859264046674,-5.67770388577692
956,"Q01650|LAT1_HUMAN","Large neutral amino acids transporter small subunit 1 OS=Homo sapiens GN=SLC7A5 PE=1 SV=2",1.8210073058562,4.34310214092782,2.30529925777982,0.0370217888008265,0.222330850582261,-4.01693256972219
940,"Q92504|S39A7_HUMAN","Zinc transporter SLC39A7 OS=Homo sapiens GN=SLC39A7 PE=1 SV=2",0.820201672187541,3.84269932409349,1.17109478911094,0.261158959949688,0.474873329793949,-5.66547656522177
384,"Q93050|VPP1_HUMAN","V-type proton ATPase 116 kDa subunit a isoform 1 OS=Homo sapiens GN=ATP6V0A1 PE=1 SV=3",2.9848040022406,14.8249708031341,2.56507430709101,0.0239201577467954,0.199690280655636,-3.59237100701094
1199,"P78383|S35B1_HUMAN","Solute carrier family 35 member B1 OS=Homo sapiens GN=SLC35B1 PE=1 SV=1",7.60948165215042,9.54703030678445,5.13632953015716,0.000152519417160587,0.0188276747183791,1.17815154711359
818,"Q5T2E6|CJ076_HUMAN","UPF0668 protein C10orf76 OS=Homo sapiens GN=C10orf76 PE=2 SV=1",2.13670445367427,5.72217167615338,1.34666343888527,0.199542056566839,0.410539305269922,-5.46000120349234
847,"Q9P0J0|NDUAD_HUMAN","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 13 OS=Homo sapiens GN=NDUFA13 PE=1 SV=3",6.54241675819095,7.42025036914874,7.17332623988837,4.83097030666052e-06,0.00268360400534992,4.41944783443198
41,"P30501|1C02_HUMAN","HLA class I histocompatibility antigen, Cw-2 alpha chain OS=Homo sapiens GN=HLA-C PE=1 SV=1",2.37709026993109,5.85503041275089,1.426753173844,0.175628793011119,0.382595272618339,-5.35898696612549
42,"P30499|1C01_HUMAN","HLA class I histocompatibility antigen, Cw-1 alpha chain OS=Homo sapiens GN=HLA-C PE=1 SV=1",-1.38889324131924,11.3368254553199,-0.53744488787396,0.600664253270703,0.759201348559444,-6.19448229525046
206,"P38570|ITAE_HUMAN","Integrin alpha-E OS=Homo sapiens GN=ITGAE PE=1 SV=3",1.71949642671763,13.7377651539799,1.6724440727478,0.11871337338478,0.322987909164541,-5.02603033670027
937,"Q99797|MIPEP_HUMAN","Mitochondrial intermediate peptidase OS=Homo sapiens GN=MIPEP PE=1 SV=2",2.77241643695663,6.15418591746679,1.80395643563021,0.0928490289642235,0.291399071127831,-4.82941427214372
816,"Q10472|GALT1_HUMAN","Polypeptide N-acetylgalactosaminyltransferase 1 OS=Homo sapiens GN=GALNT1 PE=1 SV=1",1.65769396461456,4.85909429150947,1.21142215993495,0.245837915562964,0.456732314699754,-5.62029880816676
722,"Q15526|SURF1_HUMAN","Surfeit locus protein 1 OS=Homo sapiens GN=SURF1 PE=1 SV=1",0.211951922386929,9.90698883321944,0.114952130863614,0.910119796466267,0.9676010467694,-6.33737274889824
638,"Q15399|TLR1_HUMAN","Toll-like receptor 1 OS=Homo sapiens GN=TLR1 PE=1 SV=3",2.91428439360232,5.43632529229134,1.95826361881759,0.07048613913431,0.265366123105485,-4.59064876789356
484,"O75746|CMC1_HUMAN","Calcium-binding mitochondrial carrier protein Aralar1 OS=Homo sapiens GN=SLC25A12 PE=1 SV=2",2.52439100419707,5.25419087619943,1.81924974555793,0.0903786633295924,0.290204320691264,-4.80626684814624
669,"Q6ZS81|WDFY4_HUMAN","WD repeat- and FYVE domain-containing protein 4 OS=Homo sapiens GN=WDFY4 PE=1 SV=3",0.487100223816393,5.38190877398774,0.334539513682604,0.742944652795897,0.860700218202546,-6.28632222872436
978,"Q8WVQ1|CANT1_HUMAN","Soluble calcium-activated nucleotidase 1 OS=Homo sapiens GN=CANT1 PE=1 SV=1",-1.36168018618996,6.72530017926474,-0.63120035362249,0.538105862134182,0.715114369415163,-6.14020533886635
827,"Q8TBP6|S2540_HUMAN","Solute carrier family 25 member 40 OS=Homo sapiens GN=SLC25A40 PE=1 SV=1",2.66031114930932,6.15195195922306,1.6108436396105,0.129581387985599,0.337192778778184,-5.11097462353467
299,"Q9BZZ2|SN_HUMAN","Sialoadhesin OS=Homo sapiens GN=SIGLEC1 PE=1 SV=2",2.99090728472193,10.9747881661467,2.18313517806992,0.0465960568471809,0.241868959091472,-4.22402870415822
750,"O95497|VNN1_HUMAN","Pantetheinase OS=Homo sapiens GN=VNN1 PE=1 SV=2",1.37323979514653,6.83399766635216,1.00433382582142,0.332306342532465,0.547763125450398,-5.83873308921687
773,"Q5SWX8|ODR4_HUMAN","Protein odr-4 homolog OS=Homo sapiens GN=ODR4 PE=1 SV=1",2.94924088524149,5.48829154207121,2.3508722569142,0.0339505791768816,0.219297055032067,-3.93842982856571
415,"P05538|DQB2_HUMAN","HLA class II histocompatibility antigen, DQ beta 2 chain OS=Homo sapiens GN=HLA-DQB2 PE=1 SV=2",2.90794661165969,9.96262197092267,2.59674781287012,0.0211460201538869,0.194398330497786,-3.50490632750344
905,"Q8NE01|CNNM3_HUMAN","Metal transporter CNNM3 OS=Homo sapiens GN=CNNM3 PE=1 SV=1",1.28041545833432,4.62245676798555,1.07941316855645,0.298697265359685,0.5154478088079,-5.76349077227985
1220,"Q86UB9|TM135_HUMAN","Transmembrane protein 135 OS=Homo sapiens GN=TMEM135 PE=2 SV=2",1.37411920885798,4.76334672430994,1.06246027480487,0.30605810892565,0.519130624452515,-5.78088255901923
901,"O94766|B3GA3_HUMAN","Galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase 3 OS=Homo sapiens GN=B3GAT3 PE=1 SV=2",2.76923888476971,6.07430959297624,1.92486957610186,0.0748647611200515,0.270927523141294,-4.64327305934885
231,"Q9Y625|GPC6_HUMAN","Glypican-6 OS=Homo sapiens GN=GPC6 PE=1 SV=1",2.0800646790503,11.1816029048135,4.92601669542627,0.00022492957217476,0.0249896754686158,0.807573293381665
469,"O95470|SGPL1_HUMAN","Sphingosine-1-phosphate lyase 1 OS=Homo sapiens GN=SGPL1 PE=1 SV=3",3.38248404596928,10.4116725291095,1.96568638564897,0.0695450564847245,0.264604649844277,-4.57888333275247
378,"P12931|SRC_HUMAN","Proto-oncogene tyrosine-protein kinase Src OS=Homo sapiens GN=SRC PE=1 SV=3",1.61474801931818,13.3587792299688,1.52706745030249,0.151096711929987,0.357529630815941,-5.22737025091135
491,"Q5VW32|BROX_HUMAN","BRO1 domain-containing protein BROX OS=Homo sapiens GN=BROX PE=1 SV=1",2.11742968745936,10.4726445313466,2.97214136016485,0.0101177844930126,0.169636669968539,-2.81863058811538
1187,"Q9UGQ3|GTR6_HUMAN","Solute carrier family 2, facilitated glucose transporter member 6 OS=Homo sapiens GN=SLC2A6 PE=1 SV=2",1.41160341493434,4.86843572997843,1.10930345295258,0.286040272824135,0.506843290442766,-5.73226456022615
540,"P12821|ACE_HUMAN","Angiotensin-converting enzyme OS=Homo sapiens GN=ACE PE=1 SV=1",0.712731218486917,5.8626092162073,0.443730192657403,0.664036432239212,0.805397899801054,-6.24266407430163
390,"Q9NR97|TLR8_HUMAN","Toll-like receptor 8 OS=Homo sapiens GN=TLR8 PE=1 SV=1",5.07651716610417,8.23554708297103,4.16616537730889,0.000956308408103438,0.0592469570722579,-0.576550423405407
463,"P28288|ABCD3_HUMAN","ATP-binding cassette sub-family D member 3 OS=Homo sapiens GN=ABCD3 PE=1 SV=1",4.32226158525227,10.0429470210881,2.88943533627825,0.0119141277424807,0.170982733144671,-2.97173142458036
173,"Q13488|VPP3_HUMAN","V-type proton ATPase 116 kDa subunit a isoform 3 OS=Homo sapiens GN=TCIRG1 PE=1 SV=3",2.05591507423076,14.3550755613429,4.81800088193263,0.000275197617063547,0.0277949593234182,0.61493186807217
445,"Q9UHW9|S12A6_HUMAN","Solute carrier family 12 member 6 OS=Homo sapiens GN=SLC12A6 PE=1 SV=2",2.48572748834413,9.57710917830538,3.47556681020653,0.00372432919351966,0.113743332925765,-1.87414787797315
486,"P34810|CD68_HUMAN","Macrosialin OS=Homo sapiens GN=CD68 PE=1 SV=2",2.11996722945748,12.6069647128587,6.01333256581318,3.21711575004668e-05,0.00893553899575466,2.65331886084574
1034,"Q6ZMZ3|SYNE3_HUMAN","Nesprin-3 OS=Homo sapiens GN=SYNE3 PE=1 SV=2",0.367337429674493,5.02243603226553,0.30537350901341,0.764586698134871,0.877537005813886,-6.29594703915362
805,"P56134|ATPK_HUMAN","ATP synthase subunit f, mitochondrial OS=Homo sapiens GN=ATP5J2 PE=1 SV=3",1.38814913006259,13.8775529727209,1.9381343675814,0.0730967629493691,0.267321294349265,-4.62243021610294
1085,"Q9NUQ2|PLCE_HUMAN","1-acyl-sn-glycerol-3-phosphate acyltransferase epsilon OS=Homo sapiens GN=AGPAT5 PE=1 SV=3",1.91796912069207,5.04672653860911,1.4540729652603,0.168033703931507,0.374119128392593,-5.32354274980582
779,"Q96K19|RN170_HUMAN","E3 ubiquitin-protein ligase RNF170 OS=Homo sapiens GN=RNF170 PE=1 SV=2",1.20050099927508,5.70738306805145,0.876093880609256,0.395801371550648,0.597796315112497,-5.95631597473033
525,"Q92544|TM9S4_HUMAN","Transmembrane 9 superfamily member 4 OS=Homo sapiens GN=TM9SF4 PE=1 SV=2",1.58714995969017,10.9622850373115,2.66410907644504,0.0185451730592907,0.190251117045409,-3.38360605799255
876,"Q9NRK6|ABCBA_HUMAN","ATP-binding cassette sub-family B member 10, mitochondrial OS=Homo sapiens GN=ABCB10 PE=1 SV=2",3.25592755744077,5.72424702713009,2.43752892550671,0.0287651776584363,0.212152383401298,-3.78745938238605
705,"Q9UNQ0|ABCG2_HUMAN","ATP-binding cassette sub-family G member 2 OS=Homo sapiens GN=ABCG2 PE=1 SV=3",-0.378079713835689,8.29579737274824,-0.257696407672512,0.800400374740909,0.904623414381638,-6.30981431330163
489,"P33897|ABCD1_HUMAN","ATP-binding cassette sub-family D member 1 OS=Homo sapiens GN=ABCD1 PE=1 SV=2",1.90557729733565,9.43390742811469,1.59104622413997,0.133979045298468,0.33984182494657,-5.13864957597391
253,"O75955|FLOT1_HUMAN","Flotillin-1 OS=Homo sapiens GN=FLOT1 PE=1 SV=3",1.92655065663379,11.3274057980406,2.32754698110665,0.0354910633821801,0.220652598771888,-3.97868945691521
1083,"P17152|TMM11_HUMAN","Transmembrane protein 11, mitochondrial OS=Homo sapiens GN=TMEM11 PE=1 SV=1",0.83142599787241,5.23800732234918,0.564279946922348,0.581515341311542,0.742601774939222,-6.18070278105089
861,"Q6PJF5|RHDF2_HUMAN","Inactive rhomboid protein 2 OS=Homo sapiens GN=RHBDF2 PE=1 SV=2",2.93487824607692,9.81032096147168,2.80530594573028,0.0140619616760205,0.178178396332367,-3.12649693623297
549,"Q8NCG7|DGLB_HUMAN","Sn1-specific diacylglycerol lipase beta OS=Homo sapiens GN=DAGLB PE=1 SV=2",3.35371708987928,8.37847303108612,1.97110063604309,0.068865851594666,0.262920828596818,-4.57028605628942
475,"P07099|HYEP_HUMAN","Epoxide hydrolase 1 OS=Homo sapiens GN=EPHX1 PE=1 SV=1",1.99050831782831,10.9388387590484,2.74228266644492,0.0159146991018342,0.184179486480602,-3.24169987732675
231,"O75487|GPC4_HUMAN","Glypican-4 OS=Homo sapiens GN=GPC4 PE=1 SV=4",1.94518221861447,13.1371267259137,6.48207717723608,1.4625746104896e-05,0.00541640130751314,3.39261611491049
270,"P20020|AT2B1_HUMAN","Plasma membrane calcium-transporting ATPase 1 OS=Homo sapiens GN=ATP2B1 PE=1 SV=3",0.275359655438804,7.92789541861756,0.236049475207077,0.816821670777182,0.914363732223678,-6.31534293802779
159,"Q9Y5S8|NOX1_HUMAN","NADPH oxidase 1 OS=Homo sapiens GN=NOX1 PE=1 SV=2",1.77702895553752,8.06479030750521,1.29770267071341,0.215419488925686,0.42626933566601,-5.51956093523008
232,"P55160|NCKPL_HUMAN","Nck-associated protein 1-like OS=Homo sapiens GN=NCKAP1L PE=1 SV=3",2.6685340199751,12.996113080082,3.17397943066406,0.006780701280134,0.145709628187895,-2.44190763319029
915,"Q9HAS3|S28A3_HUMAN","Solute carrier family 28 member 3 OS=Homo sapiens GN=SLC28A3 PE=1 SV=1",0.490011397977137,5.26826279378656,0.384395608611144,0.706476121734247,0.837668058961311,-6.26787478885949
860,"Q6UWV6|ENPP7_HUMAN","Ectonucleotide pyrophosphatase/phosphodiesterase family member 7 OS=Homo sapiens GN=ENPP7 PE=1 SV=3",5.74688164367814,7.11675477814081,5.43045456772879,8.94519423881396e-05,0.0144180777617838,1.68585888890903
113,"O75923|DYSF_HUMAN","Dysferlin OS=Homo sapiens GN=DYSF PE=1 SV=1",1.1714105709759,13.8067332183098,2.12577034129166,0.0518496266551163,0.243950430045695,-4.31945732300564
965,"Q7Z7N9|T179B_HUMAN","Transmembrane protein 179B OS=Homo sapiens GN=TMEM179B PE=1 SV=1",1.83021326349659,13.4163464856291,2.66388740061985,0.0185532011787325,0.190251117045409,-3.38400678216441
798,"Q92820|GGH_HUMAN","Gamma-glutamyl hydrolase OS=Homo sapiens GN=GGH PE=1 SV=2",1.33056740099318,8.72608832653318,1.70760493674595,0.109837476562797,0.310507471911623,-4.97245245201778
1138,"Q15722|LT4R1_HUMAN","Leukotriene B4 receptor 1 OS=Homo sapiens GN=LTB4R PE=1 SV=2",1.78236590103858,4.91092192006234,1.59290578935337,0.133560589957326,0.33984182494657,-5.13605997979171
204,"Q9UIQ6|LCAP_HUMAN","Leucyl-cystinyl aminopeptidase OS=Homo sapiens GN=LNPEP PE=1 SV=3",2.62620622225751,12.1949663584713,3.38181358357438,0.00448665586401261,0.123494020299375,-2.05099538248257
565,"Q6PCB7|S27A1_HUMAN","Long-chain fatty acid transport protein 1 OS=Homo sapiens GN=SLC27A1 PE=2 SV=1",0.863028129632464,7.99406062928887,0.495383864671676,0.62803424336436,0.779604518857882,-6.21786376611084
330,"Q99467|CD180_HUMAN","CD180 antigen OS=Homo sapiens GN=CD180 PE=1 SV=2",1.65940312126622,13.1748725493161,4.02785869155472,0.00125239442401946,0.0726046597724097,-0.834555443534943
368,"Q9BZH6|WDR11_HUMAN","WD repeat-containing protein 11 OS=Homo sapiens GN=WDR11 PE=1 SV=1",2.56365660681873,11.3712794059553,2.79124067367104,0.0144562595780576,0.179017577619097,-3.15226513547409
88,"Q5TFQ8|SIRBL_HUMAN","Signal-regulatory protein beta-1 isoform 3 OS=Homo sapiens GN=SIRPB1 PE=1 SV=1",-0.723147940763432,8.55405414062431,-0.354401215499765,0.728333472165879,0.85180089228022,-6.27927402800708
784,"Q8N6G5|CGAT2_HUMAN","Chondroitin sulfate N-acetylgalactosaminyltransferase 2 OS=Homo sapiens GN=CSGALNACT2 PE=1 SV=1",2.07477018145853,9.08864935012823,2.5340876006957,0.0238790324602664,0.199690280655636,-3.61684294397527
858,"P07333|CSF1R_HUMAN","Macrophage colony-stimulating factor 1 receptor OS=Homo sapiens GN=CSF1R PE=1 SV=2",1.09885994144403,4.65575091785525,0.975764638313846,0.345784460930558,0.55919437568246,-5.86614014275263
736,"P11169|GTR3_HUMAN","Solute carrier family 2, facilitated glucose transporter member 3 OS=Homo sapiens GN=SLC2A3 PE=1 SV=1",1.00708491224059,11.9203424473446,1.91146325244519,0.0766908930843439,0.272215917625259,-4.66425604061233
629,"O43155|FLRT2_HUMAN","Leucine-rich repeat transmembrane protein FLRT2 OS=Homo sapiens GN=FLRT2 PE=1 SV=1",3.23958709249123,8.33635753623696,3.05469342718161,0.00859168061304163,0.159089286018154,-2.66501552203007
1049,"Q86YN1|DOPP1_HUMAN","Dolichyldiphosphatase 1 OS=Homo sapiens GN=DOLPP1 PE=2 SV=1",1.14742262299269,4.44606296298795,1.08741593214675,0.29526842524591,0.513714145568874,-5.75520037207109
618,"Q6Y288|B3GLT_HUMAN","Beta-1,3-glucosyltransferase OS=Homo sapiens GN=B3GLCT PE=1 SV=2",1.44040435497643,10.7693051148076,2.3596628017852,0.0333866255856331,0.219297055032067,-3.92321454022441
597,"Q8IWA5|CTL2_HUMAN","Choline transporter-like protein 2 OS=Homo sapiens GN=SLC44A2 PE=1 SV=3",1.31546311872598,12.027518216436,2.61685786591528,0.0203347238352857,0.193624947385759,-3.46879406786561
526,"Q6IAN0|DRS7B_HUMAN","Dehydrogenase/reductase SDR family member 7B OS=Homo sapiens GN=DHRS7B PE=1 SV=2",1.32540250846146,11.0913970765246,1.94623384971918,0.0720359360035377,0.267321294349265,-4.60966416948699
649,"Q9H813|TM206_HUMAN","Transmembrane protein 206 OS=Homo sapiens GN=TMEM206 PE=1 SV=1",1.35789873970076,12.2278279823166,4.30391258437492,0.000732263512137653,0.0542363174656622,-0.32112135301677
575,"Q13190|STX5_HUMAN","Syntaxin-5 OS=Homo sapiens GN=STX5 PE=1 SV=2",1.79996381012984,11.9041897901351,3.49024113269529,0.0036173972064804,0.113743332925765,-1.84645465615299
953,"Q9NX47|MARH5_HUMAN","E3 ubiquitin-protein ligase MARCH5 OS=Homo sapiens GN=MARCH5 PE=1 SV=1",0.236326007724784,8.44956716515002,0.205106951435576,0.840448574411019,0.930018536662103,-6.32241024726508
1007,"P11049|CD37_HUMAN","Leukocyte antigen CD37 OS=Homo sapiens GN=CD37 PE=1 SV=2",0.0322884383915492,6.16160096529702,0.0250367617610562,0.980379943067703,0.991121335524107,-6.34390970673639
