"Protein Group","Accession","Description","logFC","AveExpr","t","P.Value","adj.P.Val","B"
93,"Q14697|GANAB_HUMAN","Neutral alpha-glucosidase AB OS=Homo sapiens OX=9606 GN=GANAB PE=1 SV=3",12.1743281257029,9.04401630205823,18.0785707047423,4.49650679780413e-14,3.42802993495958e-13,16.3049080075546
94,"Q92598|HS105_HUMAN","Heat shock protein 105 kDa OS=Homo sapiens OX=9606 GN=HSPH1 PE=1 SV=1",13.2609153430783,9.58730991074592,21.3971510151553,1.67678943291625e-15,2.5516360935682e-14,17.660588435669
95,"P13796|PLSL_HUMAN","Plastin-2 OS=Homo sapiens OX=9606 GN=LCP1 PE=1 SV=6",12.9354965067636,9.42460049258857,22.7804028242259,4.87673447514346e-16,1.12427710953906e-14,18.1035420310749
96,"P23246|SFPQ_HUMAN","Splicing factor, proline- and glutamine-rich OS=Homo sapiens OX=9606 GN=SFPQ PE=1 SV=2",12.3609637110213,9.63407305570598,17.0630037057789,1.37111446612784e-13,8.67938427064982e-13,15.7850951608074
97,"P19338|NUCL_HUMAN","Nucleolin OS=Homo sapiens OX=9606 GN=NCL PE=1 SV=3",12.4341806362618,12.9760424866546,8.26100064621009,2.02733785480585e-06,5.15879097224225e-06,4.45652043397447
98,"Q15393|SF3B3_HUMAN","Splicing factor 3B subunit 3 OS=Homo sapiens OX=9606 GN=SF3B3 PE=1 SV=4",13.0641521989052,9.48892833865939,19.5659480241222,9.67516631620878e-15,9.33568679634181e-14,16.9707369506706
99,"O75533|SF3B1_HUMAN","Splicing factor 3B subunit 1 OS=Homo sapiens OX=9606 GN=SF3B1 PE=1 SV=3",8.04712762280333,11.0341487056215,3.28798120224957,0.00750049693137407,0.010946517507881,-2.2373175328571
100,"P62258|1433E_HUMAN","14-3-3 protein epsilon OS=Homo sapiens OX=9606 GN=YWHAE PE=1 SV=1",4.66998108384882,16.6740138476987,6.94329861271759,8.41652019981209e-07,2.17912594278928e-06,5.41252835658586
101,"P20700|LMNB1_HUMAN","Lamin-B1 OS=Homo sapiens OX=9606 GN=LMNB1 PE=1 SV=2",12.5966241759369,10.4012188925462,11.7341990684124,1.9637772438021e-09,5.99092106865142e-09,9.54726589183458
102,"P42166|LAP2A_HUMAN","Lamina-associated polypeptide 2, isoform alpha OS=Homo sapiens OX=9606 GN=TMPO PE=1 SV=2",11.3777686697094,8.64573657406149,19.9630707844646,6.5349401891114e-15,6.84731699730713e-14,17.1315604624054
103,"P27708|PYR1_HUMAN","CAD protein OS=Homo sapiens OX=9606 GN=CAD PE=1 SV=3",11.808725919014,8.86121519871379,20.9453448796934,2.55030978365618e-15,3.3582959895003e-14,17.5021700841799
103,"P31327|CPSM_HUMAN","Carbamoyl-phosphate synthase [ammonia], mitochondrial OS=Homo sapiens OX=9606 GN=CPS1 PE=1 SV=2",2.28763680580302,4.10067064210829,1.67793288782531,0.108536946177645,0.120422836537156,-4.63356808550197
104,"Q16555|DPYL2_HUMAN","Dihydropyrimidinase-related protein 2 OS=Homo sapiens OX=9606 GN=DPYSL2 PE=1 SV=1",13.3156773665652,9.61469092248936,24.8804258798015,8.4926312617931e-17,6.61903413275164e-15,18.6722938790325
105,"P25205|MCM3_HUMAN","DNA replication licensing factor MCM3 OS=Homo sapiens OX=9606 GN=MCM3 PE=1 SV=3",12.4416223529873,9.17766341570045,20.5656370691585,3.651297811757e-15,4.35216612237289e-14,17.3633086995899
106,"P35222|CTNB1_HUMAN","Catenin beta-1 OS=Homo sapiens OX=9606 GN=CTNNB1 PE=1 SV=1",11.9960927894948,8.95489863395417,18.6067417845579,2.57337124904456e-14,2.16320508926235e-13,16.5534917479311
107,"P67809|YBOX1_HUMAN","Y-box-binding protein 1 OS=Homo sapiens OX=9606 GN=YBX1 PE=1 SV=3",3.38627404322728,14.6185184315354,3.40118101429903,0.00296626025073547,0.0047268633962465,-1.57780996227173
108,"O43390|HNRPR_HUMAN","Heterogeneous nuclear ribonucleoprotein R OS=Homo sapiens OX=9606 GN=HNRNPR PE=1 SV=1",13.3820718188144,9.647888148614,22.4046273900139,6.7731773353911e-16,1.33044554802325e-14,17.9891179419712
109,"P33176|KINH_HUMAN","Kinesin-1 heavy chain OS=Homo sapiens OX=9606 GN=KIF5B PE=1 SV=1",11.5028635255616,8.70828400198756,18.6792617459125,2.38618471290265e-14,2.01907937245609e-13,16.5865393777877
109,"O60282|KIF5C_HUMAN","Kinesin heavy chain isoform 5C OS=Homo sapiens OX=9606 GN=KIF5C PE=1 SV=1",6.39301394094515,6.15335920967936,4.66278540490869,0.000141119744887946,0.000281362515700981,1.0712955641213
110,"P14866|HNRPL_HUMAN","Heterogeneous nuclear ribonucleoprotein L OS=Homo sapiens OX=9606 GN=HNRNPL PE=1 SV=2",13.4211690012218,9.66743673981767,20.1654434338352,5.36507600082854e-15,5.86805187590621e-14,17.2110024399483
111,"Q14571|ITPR2_HUMAN","Inositol 1,4,5-trisphosphate receptor type 2 OS=Homo sapiens OX=9606 GN=ITPR2 PE=1 SV=2",8.97859839612319,8.77914634440401,5.27538748877254,0.000283871077341334,0.000537317427612653,0.590612226577401
112,"P63104|1433Z_HUMAN","14-3-3 protein zeta/delta OS=Homo sapiens OX=9606 GN=YWHAZ PE=1 SV=1",3.90365978838515,16.5172882551078,5.66855698718617,1.37540784654497e-05,3.2466708824023e-05,3.07794634664275
113,"O60841|IF2P_HUMAN","Eukaryotic translation initiation factor 5B OS=Homo sapiens OX=9606 GN=EIF5B PE=1 SV=4",12.2636203303788,9.08866240439619,17.9350959128194,5.24567327417678e-14,3.89881121729355e-13,16.2349063144019
114,"P06748|NPM_HUMAN","Nucleophosmin OS=Homo sapiens OX=9606 GN=NPM1 PE=1 SV=2",12.9386835356782,12.1191066574455,12.307014710062,2.36873300384338e-10,7.86852637169715e-10,11.201301854636
116,"Q9Y4L1|HYOU1_HUMAN","Hypoxia up-regulated protein 1 OS=Homo sapiens OX=9606 GN=HYOU1 PE=1 SV=1",13.370693430327,9.6421989543703,22.4978255683395,6.24028224562666e-16,1.29281020351941e-14,18.0178898636525
117,"Q15029|U5S1_HUMAN","116 kDa U5 small nuclear ribonucleoprotein component OS=Homo sapiens OX=9606 GN=EFTUD2 PE=1 SV=1",12.3988286260946,9.15626655225407,23.1832133194959,3.44830502379596e-16,9.15584437352719e-15,18.2216448458791
118,"P50395|GDIB_HUMAN","Rab GDP dissociation inhibitor beta OS=Homo sapiens OX=9606 GN=GDI2 PE=1 SV=2",13.5847485631071,9.74922652076036,24.026982278227,1.69838677677497e-16,6.81558704691339e-15,18.4547146173603
119,"Q02790|FKBP4_HUMAN","Peptidyl-prolyl cis-trans isomerase FKBP4 OS=Homo sapiens OX=9606 GN=FKBP4 PE=1 SV=3",8.21855054664788,12.4436527854882,6.04967588676052,3.3031830498431e-05,7.30876709304363e-05,2.35045217879367
121,"O60506|HNRPQ_HUMAN","Heterogeneous nuclear ribonucleoprotein Q OS=Homo sapiens OX=9606 GN=SYNCRIP PE=1 SV=2",14.2667909084524,10.090247693433,21.3898638573565,1.68805949040122e-15,2.5586728496239e-14,17.6580900641769
122,"P05455|LA_HUMAN","Lupus La protein OS=Homo sapiens OX=9606 GN=SSB PE=1 SV=2",14.2062752420283,10.0599898602209,23.7765538309594,2.09053446036453e-16,7.1987121743151e-15,18.3874845050623
123,"P09211|GSTP1_HUMAN","Glutathione S-transferase P OS=Homo sapiens OX=9606 GN=GSTP1 PE=1 SV=2",14.8028974686119,11.2693519516611,16.9951537340869,1.48019131107636e-13,9.19151056071613e-13,15.7482646943752
123,"#CONTAM#GSTP1_HUMAN|",">sp|GSTP1_HUMAN|",14.7999140410806,11.2678602378955,16.9956686459356,1.47933020601712e-13,9.19151056071613e-13,15.7485452382107
124,"P18206|VINC_HUMAN","Vinculin OS=Homo sapiens OX=9606 GN=VCL PE=1 SV=4",13.553319421556,9.7335119499848,22.7971570590267,4.80639288632194e-16,1.11473569953852e-14,18.1085467572339
125,"Q9UQE7|SMC3_HUMAN","Structural maintenance of chromosomes protein 3 OS=Homo sapiens OX=9606 GN=SMC3 PE=1 SV=2",8.86180256736205,10.3276611433679,6.72409450433061,1.27262448270411e-05,3.02631516887637e-05,3.11104134184355
126,"P62937|PPIA_HUMAN","Peptidyl-prolyl cis-trans isomerase A OS=Homo sapiens OX=9606 GN=PPIA PE=1 SV=2",12.1908101129601,13.5208716163193,10.6927094566364,9.89635938060393e-09,2.85187003108721e-08,8.46424078638476
126,"#CONTAM#PPIA_HUMAN|",">sp|PPIA_HUMAN|",12.172279094155,13.5116061069167,10.6834490913145,9.95782680649735e-09,2.86743703852018e-08,8.4616137851987
126,"A0A0B4J2A2|PAL4C_HUMAN","Peptidyl-prolyl cis-trans isomerase A-like 4C OS=Homo sapiens OX=9606 GN=PPIAL4C PE=2 SV=1",11.3238739601194,8.6187892192665,17.8029936601076,6.05122065701925e-14,4.38741987373335e-13,16.1694855669528
126,"Q9Y536|PAL4A_HUMAN","Peptidyl-prolyl cis-trans isomerase A-like 4A OS=Homo sapiens OX=9606 GN=PPIAL4A PE=2 SV=1",11.3312141659769,8.62245932219523,17.762993707044,6.31988629704796e-14,4.53947056784228e-13,16.1494909704841
126,"P0DN26|PAL4F_HUMAN","Peptidyl-prolyl cis-trans isomerase A-like 4F OS=Homo sapiens OX=9606 GN=PPIAL4F PE=3 SV=1",11.3238739601194,8.6187892192665,17.8029936601076,6.05122065701925e-14,4.38741987373335e-13,16.1694855669528
126,"F5H284|PAL4D_HUMAN","Peptidyl-prolyl cis-trans isomerase A-like 4D OS=Homo sapiens OX=9606 GN=PPIAL4D PE=3 SV=1",11.3238739601194,8.6187892192665,17.8029936601076,6.05122065701925e-14,4.38741987373335e-13,16.1694855669528
126,"A0A075B767|PAL4H_HUMAN","Peptidyl-prolyl cis-trans isomerase A-like 4H OS=Homo sapiens OX=9606 GN=PPIAL4H PE=3 SV=1",11.3238739601194,8.6187892192665,17.8029936601076,6.05122065701925e-14,4.38741987373335e-13,16.1694855669528
126,"A0A075B759|PAL4E_HUMAN","Peptidyl-prolyl cis-trans isomerase A-like 4E OS=Homo sapiens OX=9606 GN=PPIAL4E PE=3 SV=1",11.3238739601194,8.6187892192665,17.8029936601076,6.05122065701925e-14,4.38741987373335e-13,16.1694855669528
126,"P0DN37|PAL4G_HUMAN","Peptidyl-prolyl cis-trans isomerase A-like 4G OS=Homo sapiens OX=9606 GN=PPIAL4G PE=3 SV=1",4.00532625245442,4.95951536543399,2.07962291770342,0.0508034882669327,0.0614108099929955,-4.01904984134397
127,"Q00839|HNRPU_HUMAN","Heterogeneous nuclear ribonucleoprotein U OS=Homo sapiens OX=9606 GN=HNRNPU PE=1 SV=6",4.85005283275814,14.6687555791271,6.60808118391852,1.72004732469639e-06,4.39428148645063e-06,4.82457696842167
128,"P35221|CTNA1_HUMAN","Catenin alpha-1 OS=Homo sapiens OX=9606 GN=CTNNA1 PE=1 SV=1",12.5236905025439,9.21869749047871,21.1931979496086,2.02417155876058e-15,2.90785839598069e-14,17.5899684369025
128,"Q9UI47|CTNA3_HUMAN","Catenin alpha-3 OS=Homo sapiens OX=9606 GN=CTNNA3 PE=1 SV=2",5.6848363756954,5.79927042705448,3.65723093144542,0.00151556712145358,0.00261656207067097,-1.00457959485657
129,"Q9BSJ8|ESYT1_HUMAN","Extended synaptotagmin-1 OS=Homo sapiens OX=9606 GN=ESYT1 PE=1 SV=1",12.1080071629526,9.0108558206831,22.3951301374402,6.83009444489466e-16,1.33481541181951e-14,17.9861711930196
130,"Q15181|IPYR_HUMAN","Inorganic pyrophosphatase OS=Homo sapiens OX=9606 GN=PPA1 PE=1 SV=2",14.2674651205098,10.0905847994617,22.9596720720516,4.1767309533454e-16,9.98783488843465e-15,18.1566722186761
131,"P52272|HNRPM_HUMAN","Heterogeneous nuclear ribonucleoprotein M OS=Homo sapiens OX=9606 GN=HNRNPM PE=1 SV=3",14.0289140253916,9.97130925190259,23.1157224547369,3.6530497359234e-16,9.25561271318975e-15,18.2021760632005
133,"Q9C0C2|TB182_HUMAN","182 kDa tankyrase-1-binding protein OS=Homo sapiens OX=9606 GN=TNKS1BP1 PE=1 SV=4",9.79796006219296,7.85583227030326,12.3516238301051,5.8569130789596e-11,2.14753479561852e-10,12.417409881892
134,"Q16891|MIC60_HUMAN","MICOS complex subunit MIC60 OS=Homo sapiens OX=9606 GN=IMMT PE=1 SV=1",6.77046344045847,12.520437661291,5.2223973500185,0.000122776654302931,0.000246835571313986,1.25510581615896
135,"P11940|PABP1_HUMAN","Polyadenylate-binding protein 1 OS=Homo sapiens OX=9606 GN=PABPC1 PE=1 SV=2",6.5904530199649,12.1279281987776,7.61815419455777,2.08917458856984e-07,5.5471187351682e-07,6.53749789923639
135,"Q9H361|PABP3_HUMAN","Polyadenylate-binding protein 3 OS=Homo sapiens OX=9606 GN=PABPC3 PE=1 SV=2",4.96761697708408,11.1552866451073,5.44908711587587,2.26840625629792e-05,5.12822318658074e-05,2.65057299737547
135,"Q4VXU2|PAP1L_HUMAN","Polyadenylate-binding protein 1-like OS=Homo sapiens OX=9606 GN=PABPC1L PE=2 SV=1",9.4043732238778,7.65903885114569,14.499320648986,3.02404860767481e-12,1.38456075988234e-11,14.1792490136176
136,"P17844|DDX5_HUMAN","Probable ATP-dependent RNA helicase DDX5 OS=Homo sapiens OX=9606 GN=DDX5 PE=1 SV=1",13.4991586887622,9.70643158358786,23.375803428592,2.92748764574572e-16,8.58546430101195e-15,18.2765102299452
137,"P55060|XPO2_HUMAN","Exportin-2 OS=Homo sapiens OX=9606 GN=CSE1L PE=1 SV=3",10.7206974408364,10.376932514413,5.15143808658006,0.000335141686628906,0.000626965740292171,0.451126265543157
138,"Q14683|SMC1A_HUMAN","Structural maintenance of chromosomes protein 1A OS=Homo sapiens OX=9606 GN=SMC1A PE=1 SV=2",12.0144018692708,8.96405317384217,21.5108805414959,1.51074905571218e-15,2.38025673687111e-14,17.6993445534133
139,"Q1KMD3|HNRL2_HUMAN","Heterogeneous nuclear ribonucleoprotein U-like protein 2 OS=Homo sapiens OX=9606 GN=HNRNPUL2 PE=1 SV=1",11.8067777221076,8.86024110026059,21.7410999620037,1.22515374378888e-15,2.0419229063148e-14,17.776461406895
140,"P06454|PTMA_HUMAN","Prothymosin alpha OS=Homo sapiens OX=9606 GN=PTMA PE=1 SV=2",12.8099598603237,9.36183216936863,19.147442315729,1.47456891408728e-14,1.33265030967982e-13,16.7938730659859
141,"Q04637|IF4G1_HUMAN","Eukaryotic translation initiation factor 4 gamma 1 OS=Homo sapiens OX=9606 GN=EIF4G1 PE=1 SV=4",12.3333975479786,9.12355101319608,19.4464246981538,1.09033900476805e-14,1.03394215969384e-13,16.9210150076871
142,"P31946|1433B_HUMAN","14-3-3 protein beta/alpha OS=Homo sapiens OX=9606 GN=YWHAB PE=1 SV=3",3.80966909411942,15.61825239867,5.0829457031497,5.28141350504155e-05,0.000112463727845188,1.92356229173704
143,"Q7KZF4|SND1_HUMAN","Staphylococcal nuclease domain-containing protein 1 OS=Homo sapiens OX=9606 GN=SND1 PE=1 SV=1",13.4708823613383,9.69229341987591,24.7142688388503,9.70233784630617e-17,6.61903413275164e-15,18.631281455702
144,"O15020|SPTN2_HUMAN","Spectrin beta chain, non-erythrocytic 2 OS=Homo sapiens OX=9606 GN=SPTBN2 PE=1 SV=3",9.52014134405019,7.71692291123188,13.1417932719695,1.88217622591805e-11,7.43981362400872e-11,13.1176272698003
145,"P11388|TOP2A_HUMAN","DNA topoisomerase 2-alpha OS=Homo sapiens OX=9606 GN=TOP2A PE=1 SV=3",10.0992075210461,8.00645599972984,11.2883043472514,2.06326314746611e-09,6.27453642791825e-09,9.65020042488312
146,"O60716|CTND1_HUMAN","Catenin delta-1 OS=Homo sapiens OX=9606 GN=CTNND1 PE=1 SV=1",10.2231326656244,8.06841857201898,16.3508054422645,3.10400655724441e-13,1.74458762706438e-12,15.3843630716733
147,"P48643|TCPE_HUMAN","T-complex protein 1 subunit epsilon OS=Homo sapiens OX=9606 GN=CCT5 PE=1 SV=1",14.2219091969085,10.067806837661,22.0900833666077,8.95203406904597e-16,1.62572316819939e-14,17.8900450231022
148,"P27797|CALR_HUMAN","Calreticulin OS=Homo sapiens OX=9606 GN=CALR PE=1 SV=1",14.0516620503958,9.98268326440467,21.8053010975823,1.15603540231804e-15,1.97810502174421e-14,17.7976532737067
149,"Q13435|SF3B2_HUMAN","Splicing factor 3B subunit 2 OS=Homo sapiens OX=9606 GN=SF3B2 PE=1 SV=2",12.0163641056386,8.9650342920261,19.6095655764981,9.26379095500938e-15,9.05218151695079e-14,16.9887277577516
150,"P15311|EZRI_HUMAN","Ezrin OS=Homo sapiens OX=9606 GN=EZR PE=1 SV=4",13.6281785054769,9.77094149194525,22.9913365119335,4.0644451966357e-16,9.84158113650782e-15,18.1659610791631
151,"P41252|SYIC_HUMAN","Isoleucine--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=IARS1 PE=1 SV=2",12.1208486023865,9.01727654040002,17.4971459197047,8.45395382527061e-14,5.82249055944398e-13,16.0143701825954
152,"Q99832|TCPH_HUMAN","T-complex protein 1 subunit eta OS=Homo sapiens OX=9606 GN=CCT7 PE=1 SV=2",10.5412352633985,11.4843748225945,5.19637420950976,0.000287172407764647,0.000542765719142805,0.57617986683883
153,"Q14152|EIF3A_HUMAN","Eukaryotic translation initiation factor 3 subunit A OS=Homo sapiens OX=9606 GN=EIF3A PE=1 SV=1",11.2800505874705,8.59687753294203,14.8938070017495,3.6488452287529e-12,1.63730234623528e-11,13.8550995854366
154,"P22102|PUR2_HUMAN","Trifunctional purine biosynthetic protein adenosine-3 OS=Homo sapiens OX=9606 GN=GART PE=1 SV=1",11.4576526738221,8.68567857611782,15.8136566231207,5.8682618788734e-13,3.11195705697832e-12,15.0603596034531
155,"A5A3E0|POTEF_HUMAN","POTE ankyrin domain family member F OS=Homo sapiens OX=9606 GN=POTEF PE=1 SV=2",4.38062507080689,8.79589187906921,1.93695093069266,0.0801802025738049,0.0942288705461382,-4.30083795928422
156,"P23528|COF1_HUMAN","Cofilin-1 OS=Homo sapiens OX=9606 GN=CFL1 PE=1 SV=3",14.5382816204213,11.4194195146957,14.1286324404319,9.94295691988597e-12,4.12504139456476e-11,13.2886763664964
157,"Q00341|VIGLN_HUMAN","Vigilin OS=Homo sapiens OX=9606 GN=HDLBP PE=1 SV=2",11.8656105297694,8.88965750409146,18.7938730137989,2.11885204482632e-14,1.80877613582735e-13,16.6382506436843
158,"P49411|EFTU_HUMAN","Elongation factor Tu, mitochondrial OS=Homo sapiens OX=9606 GN=TUFM PE=1 SV=2",12.0394225677095,10.3391775001593,9.33281256682786,2.88426456000012e-07,7.60506505419062e-07,5.90291357599308
159,"Q68CZ2|TENS3_HUMAN","Tensin-3 OS=Homo sapiens OX=9606 GN=TNS3 PE=1 SV=2",4.52421221053,12.7670320675487,5.01313564824726,6.21296289541874e-05,0.00013028271866755,1.78315730234957
160,"Q05639|EF1A2_HUMAN","Elongation factor 1-alpha 2 OS=Homo sapiens OX=9606 GN=EEF1A2 PE=1 SV=1",4.01790704142872,4.96580575992114,2.525341659127,0.0198826093561247,0.0272025749897228,-3.23736425212708
161,"Q14103|HNRPD_HUMAN","Heterogeneous nuclear ribonucleoprotein D0 OS=Homo sapiens OX=9606 GN=HNRNPD PE=1 SV=1",13.6651185681486,9.78941152328108,23.2226648989376,3.3342196802769e-16,9.06216862905618e-15,18.232966772975
162,"Q9UQ35|SRRM2_HUMAN","Serine/arginine repetitive matrix protein 2 OS=Homo sapiens OX=9606 GN=SRRM2 PE=1 SV=2",10.8112835958598,8.36249403713669,14.6855574353518,2.37941722433671e-12,1.11174227107965e-11,14.3122930981926
163,"P26358|DNMT1_HUMAN","DNA (cytosine-5)-methyltransferase 1 OS=Homo sapiens OX=9606 GN=DNMT1 PE=1 SV=2",9.2372319264346,7.57546820242408,5.23505150983255,0.0002557715217074,0.000487726774924959,0.670468026619789
164,"Q86UP2|KTN1_HUMAN","Kinectin OS=Homo sapiens OX=9606 GN=KTN1 PE=1 SV=1",10.8643549689597,9.14317280522148,13.056534417819,3.05230483348419e-10,9.97569915867072e-10,10.7124774234475
165,"Q96AE4|FUBP1_HUMAN","Far upstream element-binding protein 1 OS=Homo sapiens OX=9606 GN=FUBP1 PE=1 SV=3",8.27235724663134,12.0233434450978,7.35522488746374,1.19095578533667e-06,3.0670098819707e-06,5.0619427063444
166,"P31948|STIP1_HUMAN","Stress-induced-phosphoprotein 1 OS=Homo sapiens OX=9606 GN=STIP1 PE=1 SV=1",14.174750572387,10.0442275254003,24.5010583978658,1.15245752923216e-16,6.72266892052093e-15,18.5777175973612
167,"P26640|SYVC_HUMAN","Valine--tRNA ligase OS=Homo sapiens OX=9606 GN=VARS1 PE=1 SV=4",11.5217850348789,8.71774475664626,18.0563504690819,4.60478465853472e-14,3.49672996752637e-13,16.2941375487528
168,"Q99798|ACON_HUMAN","Aconitate hydratase, mitochondrial OS=Homo sapiens OX=9606 GN=ACO2 PE=1 SV=2",11.5850286423705,8.74936656039202,19.6116854612577,9.24426985221111e-15,9.05218151695079e-14,16.9896000542973
169,"P49368|TCPG_HUMAN","T-complex protein 1 subunit gamma OS=Homo sapiens OX=9606 GN=CCT3 PE=1 SV=4",14.4096826068104,10.161693542612,24.717695473196,9.67564683821748e-17,6.61903413275164e-15,18.6321336568549
170,"Q9UQ80|PA2G4_HUMAN","Proliferation-associated protein 2G4 OS=Homo sapiens OX=9606 GN=PA2G4 PE=1 SV=3",4.80070887619081,14.6582867515256,5.96626660589385,7.03615005070953e-06,1.74269594216539e-05,3.64650139784522
171,"P53396|ACLY_HUMAN","ATP-citrate synthase OS=Homo sapiens OX=9606 GN=ACLY PE=1 SV=3",3.04048058995596,13.4366903631436,3.81969806082858,0.00103378693971496,0.00182852234740133,-0.669454749361599
172,"P50990|TCPQ_HUMAN","T-complex protein 1 subunit theta OS=Homo sapiens OX=9606 GN=CCT8 PE=1 SV=4",13.5335098543782,10.9813415240269,12.7923692299742,1.24396182160352e-10,4.30301259045243e-10,11.5899962172543
173,"P27824|CALX_HUMAN","Calnexin OS=Homo sapiens OX=9606 GN=CANX PE=1 SV=2",12.1300991735118,9.02190182596266,17.2128436114921,1.15895125647448e-13,7.5243884273638e-13,15.8654638943984
174,"Q8WUM4|PDC6I_HUMAN","Programmed cell death 6-interacting protein OS=Homo sapiens OX=9606 GN=PDCD6IP PE=1 SV=1",12.2649981757838,9.08935132709869,21.6150457577534,1.37374844727572e-15,2.2037214675048e-14,17.7344564695482
175,"P60842|IF4A1_HUMAN","Eukaryotic initiation factor 4A-I OS=Homo sapiens OX=9606 GN=EIF4A1 PE=1 SV=1",5.29149622846546,13.9267423150182,6.45771676324826,2.38149054459433e-06,6.04001225078273e-06,4.55465503088286
176,"Q93009|UBP7_HUMAN","Ubiquitin carboxyl-terminal hydrolase 7 OS=Homo sapiens OX=9606 GN=USP7 PE=1 SV=2",10.1941507641509,9.2330661748957,8.4688791634737,1.97122022508346e-06,5.01931075831436e-06,4.44124608972006
177,"Q08J23|NSUN2_HUMAN","RNA cytosine C(5)-methyltransferase NSUN2 OS=Homo sapiens OX=9606 GN=NSUN2 PE=1 SV=2",12.1197134711978,9.01670897480569,21.2336683836041,1.94968607593867e-15,2.83256278957127e-14,17.6040970395959
178,"P31943|HNRH1_HUMAN","Heterogeneous nuclear ribonucleoprotein H OS=Homo sapiens OX=9606 GN=HNRNPH1 PE=1 SV=4",13.5510653478157,9.73238491311461,25.6073806024909,4.78856263732142e-17,6.61903413275164e-15,18.8445164691348
179,"Q14008|CKAP5_HUMAN","Cytoskeleton-associated protein 5 OS=Homo sapiens OX=9606 GN=CKAP5 PE=1 SV=3",11.7134940950638,8.81359928673871,18.8197078577432,2.06303915908271e-14,1.77292427733671e-13,16.6498202585999
180,"P49321|NASP_HUMAN","Nuclear autoantigenic sperm protein OS=Homo sapiens OX=9606 GN=NASP PE=1 SV=2",12.7744901825118,9.34409733046268,21.9906014693773,9.78505705918477e-16,1.74409581841951e-14,17.8580659178971
181,"P54577|SYYC_HUMAN","Tyrosine--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=YARS1 PE=1 SV=4",13.0811341310773,9.49741930474543,24.7438442936471,9.47448154157328e-17,6.61903413275164e-15,18.6386279136186
182,"Q12931|TRAP1_HUMAN","Heat shock protein 75 kDa, mitochondrial OS=Homo sapiens OX=9606 GN=TRAP1 PE=1 SV=3",12.4377387469787,9.17572161269615,21.0467567665607,2.31955484834484e-15,3.16479468067679e-14,17.5383598498497
